name,ref,SRR1103937.trimmed,SRR1103938.trimmed,SRR1103939.trimmed,SRR1103940.trimmed,SRR1103941.trimmed,SRR1103942.trimmed,SRR1103943.trimmed,SRR1103944.trimmed,SRR1103945.trimmed,SRR1103946.trimmed,SRR1103947.trimmed,SRR1103948.trimmed,SRR1103937.trimmed norm,SRR1103938.trimmed norm,SRR1103939.trimmed norm,SRR1103940.trimmed norm,SRR1103941.trimmed norm,SRR1103942.trimmed norm,SRR1103943.trimmed norm,SRR1103944.trimmed norm,SRR1103945.trimmed norm,SRR1103946.trimmed norm,SRR1103947.trimmed norm,SRR1103948.trimmed norm,total_reads,mean_norm
hsa-miR-181b-3p,mirbase-hsa,93.0,60.0,122.0,46.0,52.0,36.0,188.0,132.0,126.0,203.0,113.0,127.0,26.0,28.5,33.4,17.6,21.5,13.7,18.1,16.5,16.6,16.4,13.9,13.7,1298.0,19.7
hsa-miR-4286,mirbase-hsa,55.0,30.0,44.0,47.0,22.0,30.0,212.0,194.0,134.0,231.0,115.0,173.0,15.3,14.2,12.1,18.0,9.1,11.4,20.4,24.3,17.6,18.6,14.2,18.6,1287.0,16.2
hsa-miR-664a-5p,mirbase-hsa,90.0,43.0,63.0,40.0,47.0,71.0,238.0,167.0,117.0,170.0,107.0,115.0,25.1,20.4,17.3,15.3,19.5,27.1,22.9,20.9,15.4,13.7,13.2,12.4,1268.0,18.6
hsa-miR-100-3p,mirbase-hsa,39.0,25.0,43.0,28.0,29.0,20.0,140.0,121.0,182.0,301.0,148.0,184.0,10.9,11.9,11.8,10.7,12.0,7.6,13.5,15.1,23.9,24.3,18.2,19.8,1260.0,15.0
hsa-miR-183-5p,mirbase-hsa,21.0,13.0,15.0,10.0,24.0,44.0,74.0,61.0,150.0,178.0,221.0,426.0,5.9,6.2,4.1,3.8,9.9,16.8,7.1,7.6,19.7,14.3,27.2,45.8,1237.0,14.0
hsa-miR-5010-3p,mirbase-hsa,43.0,31.0,35.0,38.0,62.0,45.0,242.0,131.0,119.0,193.0,160.0,118.0,12.0,14.7,9.6,14.6,25.7,17.1,23.3,16.4,15.7,15.6,19.7,12.7,1217.0,16.4
hsa-miR-26a-2-3p,mirbase-hsa,36.0,19.0,26.0,24.0,29.0,22.0,144.0,153.0,132.0,277.0,165.0,187.0,10.1,9.0,7.1,9.2,12.0,8.4,13.9,19.1,17.4,22.3,20.3,20.1,1214.0,14.1
hsa-miR-105-5p,mirbase-hsa,44.0,37.0,32.0,35.0,43.0,45.0,198.0,145.0,166.0,212.0,133.0,116.0,12.3,17.6,8.8,13.4,17.8,17.1,19.1,18.1,21.8,17.1,16.4,12.5,1206.0,16.0
hsa-miR-4677-3p,mirbase-hsa,65.0,55.0,61.0,52.0,30.0,43.0,134.0,89.0,83.0,291.0,115.0,140.0,18.1,26.1,16.7,19.9,12.4,16.4,12.9,11.1,10.9,23.4,14.2,15.0,1158.0,16.4
hsa-miR-191-3p,mirbase-hsa,91.0,54.0,56.0,74.0,49.0,65.0,219.0,151.0,83.0,159.0,71.0,50.0,25.4,25.6,15.3,28.4,20.3,24.8,21.1,18.9,10.9,12.8,8.7,5.4,1122.0,18.1
hsa-miR-331-5p,mirbase-hsa,37.0,26.0,29.0,36.0,32.0,34.0,201.0,135.0,116.0,191.0,146.0,129.0,10.3,12.3,8.0,13.8,13.2,13.0,19.4,16.9,15.3,15.4,18.0,13.9,1112.0,14.1
hsa-miR-4443,mirbase-hsa,12.0,28.0,16.0,43.0,36.0,25.0,330.0,148.0,88.0,200.0,71.0,67.0,3.4,13.3,4.4,16.5,14.9,9.5,31.8,18.5,11.6,16.1,8.7,7.2,1064.0,13.0
hsa-miR-532-3p,mirbase-hsa,62.0,25.0,39.0,44.0,45.0,39.0,150.0,154.0,99.0,176.0,98.0,127.0,17.3,11.9,10.7,16.9,18.6,14.9,14.4,19.3,13.0,14.2,12.1,13.7,1058.0,14.7
hsa-miR-4705,mirbase-hsa,55.0,45.0,47.0,36.0,37.0,32.0,157.0,146.0,102.0,140.0,108.0,131.0,15.3,21.4,12.9,13.8,15.3,12.2,15.1,18.3,13.4,11.3,13.3,14.1,1036.0,14.7
hsa-miR-212-5p,mirbase-hsa,112.0,59.0,124.0,115.0,40.0,71.0,213.0,70.0,41.0,63.0,61.0,66.0,31.3,28.0,34.0,44.1,16.6,27.1,20.5,8.8,5.4,5.1,7.5,7.1,1035.0,19.6
hsa-miR-185-3p,mirbase-hsa,35.0,42.0,34.0,27.0,18.0,23.0,180.0,142.0,127.0,157.0,119.0,111.0,9.8,19.9,9.3,10.3,7.5,8.8,17.3,17.8,16.7,12.7,14.7,11.9,1015.0,13.1
hsa-miR-1299,mirbase-hsa,52.0,13.0,37.0,43.0,69.0,4.0,111.0,122.0,66.0,408.0,9.0,67.0,14.5,6.2,10.1,16.5,28.6,1.5,10.7,15.3,8.7,32.9,1.1,7.2,1001.0,12.8
hsa-miR-138-2-3p,mirbase-hsa,67.0,37.0,53.0,61.0,39.0,21.0,162.0,151.0,110.0,140.0,70.0,81.0,18.7,17.6,14.5,23.4,16.1,8.0,15.6,18.9,14.5,11.3,8.6,8.7,992.0,14.7
hsa-miR-758-5p,mirbase-hsa,39.0,36.0,35.0,49.0,41.0,31.0,178.0,116.0,104.0,147.0,86.0,113.0,10.9,17.1,9.6,18.8,17.0,11.8,17.1,14.5,13.7,11.8,10.6,12.1,975.0,13.8
hsa-miR-450b-5p,mirbase-hsa,22.0,11.0,35.0,19.0,21.0,34.0,286.0,89.0,116.0,202.0,93.0,45.0,6.1,5.2,9.6,7.3,8.7,13.0,27.6,11.1,15.3,16.3,11.4,4.8,973.0,11.4
hsa-miR-2355-5p,mirbase-hsa,22.0,20.0,46.0,27.0,17.0,12.0,120.0,98.0,113.0,198.0,138.0,158.0,6.1,9.5,12.6,10.3,7.0,4.6,11.6,12.3,14.9,16.0,17.0,17.0,969.0,11.6
hsa-miR-433-5p,mirbase-hsa,85.0,49.0,84.0,56.0,58.0,64.0,190.0,98.0,83.0,88.0,61.0,51.0,23.7,23.3,23.0,21.5,24.0,24.4,18.3,12.3,10.9,7.1,7.5,5.5,967.0,16.8
hsa-miR-2110,mirbase-hsa,64.0,61.0,52.0,45.0,44.0,38.0,177.0,92.0,83.0,121.0,75.0,97.0,17.9,29.0,14.2,17.2,18.2,14.5,17.1,11.5,10.9,9.8,9.2,10.4,949.0,15.0
hsa-miR-128-2-5p,mirbase-hsa,39.0,29.0,47.0,40.0,53.0,49.0,219.0,122.0,74.0,114.0,88.0,73.0,10.9,13.8,12.9,15.3,21.9,18.7,21.1,15.3,9.7,9.2,10.8,7.8,947.0,14.0
hsa-miR-378a-5p,mirbase-hsa,45.0,22.0,23.0,26.0,23.0,30.0,116.0,144.0,121.0,173.0,96.0,127.0,12.6,10.4,6.3,10.0,9.5,11.4,11.2,18.0,15.9,13.9,11.8,13.7,946.0,12.1
hsa-miR-3605-3p,mirbase-hsa,57.0,36.0,56.0,35.0,50.0,48.0,163.0,101.0,76.0,158.0,75.0,60.0,15.9,17.1,15.3,13.4,20.7,18.3,15.7,12.6,10.0,12.7,9.2,6.5,915.0,14.0
hsa-miR-1298-5p,mirbase-hsa,52.0,55.0,65.0,59.0,50.0,77.0,148.0,122.0,73.0,89.0,58.0,65.0,14.5,26.1,17.8,22.6,20.7,29.4,14.3,15.3,9.6,7.2,7.1,7.0,913.0,16.0
hsa-miR-1306-5p,mirbase-hsa,44.0,43.0,35.0,37.0,26.0,34.0,146.0,133.0,89.0,139.0,77.0,104.0,12.3,20.4,9.6,14.2,10.8,13.0,14.1,16.6,11.7,11.2,9.5,11.2,907.0,12.9
hsa-miR-24-1-5p,mirbase-hsa,38.0,20.0,42.0,24.0,25.0,18.0,140.0,108.0,113.0,190.0,90.0,98.0,10.6,9.5,11.5,9.2,10.3,6.9,13.5,13.5,14.9,15.3,11.1,10.5,906.0,11.4
hsa-miR-208b-3p,mirbase-hsa,11.0,8.0,9.0,12.0,16.0,18.0,157.0,116.0,83.0,216.0,123.0,129.0,3.1,3.8,2.5,4.6,6.6,6.9,15.1,14.5,10.9,17.4,15.1,13.9,898.0,9.5
hsa-miR-3065-5p,mirbase-hsa,27.0,19.0,22.0,20.0,12.0,17.0,85.0,149.0,64.0,238.0,116.0,124.0,7.5,9.0,6.0,7.7,5.0,6.5,8.2,18.6,8.4,19.2,14.3,13.3,893.0,10.3
hsa-miR-574-5p,mirbase-hsa,47.0,20.0,37.0,35.0,48.0,32.0,123.0,98.0,92.0,136.0,117.0,86.0,13.1,9.5,10.1,13.4,19.9,12.2,11.8,12.3,12.1,11.0,14.4,9.2,871.0,12.4
hsa-miR-589-3p,mirbase-hsa,78.0,56.0,66.0,43.0,34.0,32.0,171.0,123.0,67.0,106.0,55.0,34.0,21.8,26.6,18.1,16.5,14.1,12.2,16.5,15.4,8.8,8.5,6.8,3.6,865.0,14.1
hsa-miR-154-3p,mirbase-hsa,39.0,16.0,15.0,20.0,13.0,21.0,184.0,138.0,85.0,119.0,85.0,129.0,10.9,7.6,4.1,7.7,5.4,8.0,17.7,17.3,11.2,9.6,10.5,13.9,864.0,10.3
hsa-miR-1273h-3p,mirbase-hsa,75.0,44.0,55.0,42.0,52.0,30.0,160.0,79.0,94.0,103.0,64.0,59.0,20.9,20.9,15.1,16.1,21.5,11.4,15.4,9.9,12.4,8.3,7.9,6.3,857.0,13.8
hsa-miR-670-3p,mirbase-hsa,108.0,33.0,94.0,63.0,49.0,51.0,183.0,50.0,39.0,65.0,85.0,31.0,30.1,15.7,25.8,24.1,20.3,19.4,17.6,6.3,5.1,5.2,10.5,3.3,851.0,15.3
hsa-miR-502-3p,mirbase-hsa,26.0,14.0,40.0,37.0,30.0,32.0,134.0,118.0,78.0,123.0,96.0,102.0,7.3,6.7,11.0,14.2,12.4,12.2,12.9,14.8,10.3,9.9,11.8,11.0,830.0,11.2
hsa-miR-450a-5p,mirbase-hsa,19.0,16.0,23.0,19.0,16.0,28.0,237.0,101.0,95.0,125.0,75.0,75.0,5.3,7.6,6.3,7.3,6.6,10.7,22.8,12.6,12.5,10.1,9.2,8.1,829.0,9.9
hsa-miR-125a-3p,mirbase-hsa,49.0,25.0,24.0,21.0,19.0,24.0,164.0,118.0,70.0,126.0,80.0,107.0,13.7,11.9,6.6,8.1,7.9,9.2,15.8,14.8,9.2,10.2,9.8,11.5,827.0,10.7
hsa-miR-516a-5p,mirbase-hsa,15.0,11.0,11.0,8.0,14.0,11.0,137.0,67.0,84.0,196.0,88.0,184.0,4.2,5.2,3.0,3.1,5.8,4.2,13.2,8.4,11.1,15.8,10.8,19.8,826.0,8.7
hsa-miR-2277-5p,mirbase-hsa,37.0,24.0,36.0,27.0,31.0,38.0,161.0,120.0,74.0,126.0,73.0,66.0,10.3,11.4,9.9,10.3,12.8,14.5,15.5,15.0,9.7,10.2,9.0,7.1,813.0,11.3
hsa-miR-412-5p,mirbase-hsa,11.0,102.0,104.0,68.0,68.0,5.0,35.0,139.0,214.0,21.0,18.0,26.0,3.1,48.5,28.5,26.1,28.1,1.9,3.4,17.4,28.2,1.7,2.2,2.8,811.0,16.0
hsa-miR-7-2-3p,mirbase-hsa,34.0,26.0,25.0,25.0,15.0,25.0,136.0,114.0,70.0,127.0,103.0,108.0,9.5,12.3,6.8,9.6,6.2,9.5,13.1,14.3,9.2,10.2,12.7,11.6,808.0,10.4
hsa-miR-7704,mirbase-hsa,90.0,43.0,51.0,44.0,47.0,33.0,138.0,69.0,79.0,83.0,75.0,49.0,25.1,20.4,14.0,16.9,19.5,12.6,13.3,8.6,10.4,6.7,9.2,5.3,801.0,13.5
hsa-miR-891a-5p,mirbase-hsa,41.0,31.0,23.0,32.0,47.0,30.0,122.0,86.0,63.0,141.0,79.0,101.0,11.4,14.7,6.3,12.3,19.5,11.4,11.8,10.8,8.3,11.4,9.7,10.8,796.0,11.5
hsa-miR-1271-5p,mirbase-hsa,38.0,22.0,47.0,10.0,24.0,22.0,89.0,87.0,69.0,176.0,83.0,123.0,10.6,10.4,12.9,3.8,9.9,8.4,8.6,10.9,9.1,14.2,10.2,13.2,790.0,10.2
hsa-miR-337-3p,mirbase-hsa,49.0,31.0,28.0,17.0,32.0,25.0,152.0,105.0,71.0,128.0,65.0,78.0,13.7,14.7,7.7,6.5,13.2,9.5,14.7,13.1,9.3,10.3,8.0,8.4,781.0,10.8
hsa-miR-200b-3p,mirbase-hsa,30.0,33.0,37.0,16.0,28.0,34.0,98.0,77.0,74.0,160.0,114.0,78.0,8.4,15.7,10.1,6.1,11.6,13.0,9.4,9.6,9.7,12.9,14.0,8.4,779.0,10.7
hsa-miR-488-5p,mirbase-hsa,20.0,9.0,14.0,19.0,22.0,23.0,135.0,105.0,97.0,161.0,94.0,72.0,5.6,4.3,3.8,7.3,9.1,8.8,13.0,13.1,12.8,13.0,11.6,7.7,771.0,9.2
hsa-miR-550a-3p,mirbase-hsa,29.0,24.0,22.0,23.0,18.0,21.0,138.0,126.0,84.0,151.0,70.0,60.0,8.1,11.4,6.0,8.8,7.5,8.0,13.3,15.8,11.1,12.2,8.6,6.5,766.0,9.8
hsa-miR-548o-3p,mirbase-hsa,16.0,11.0,23.0,8.0,25.0,9.0,99.0,94.0,116.0,140.0,124.0,89.0,4.5,5.2,6.3,3.1,10.3,3.4,9.5,11.8,15.3,11.3,15.3,9.6,754.0,8.8
hsa-miR-4792,mirbase-hsa,41.0,12.0,12.0,21.0,32.0,5.0,93.0,72.0,60.0,130.0,201.0,69.0,11.4,5.7,3.3,8.1,13.2,1.9,9.0,9.0,7.9,10.5,24.7,7.4,748.0,9.3
hsa-miR-1286,mirbase-hsa,34.0,33.0,37.0,32.0,30.0,33.0,127.0,94.0,71.0,89.0,71.0,95.0,9.5,15.7,10.1,12.3,12.4,12.6,12.2,11.8,9.3,7.2,8.7,10.2,746.0,11.0
hsa-miR-671-5p,mirbase-hsa,53.0,39.0,57.0,34.0,31.0,28.0,150.0,75.0,45.0,121.0,57.0,51.0,14.8,18.5,15.6,13.0,12.8,10.7,14.4,9.4,5.9,9.8,7.0,5.5,741.0,11.5
hsa-miR-93-3p,mirbase-hsa,28.0,16.0,22.0,25.0,23.0,29.0,123.0,102.0,61.0,143.0,78.0,84.0,7.8,7.6,6.0,9.6,9.5,11.1,11.8,12.8,8.0,11.5,9.6,9.0,734.0,9.5
hsa-miR-4787-3p,mirbase-hsa,33.0,41.0,37.0,20.0,37.0,22.0,128.0,96.0,68.0,108.0,70.0,72.0,9.2,19.5,10.1,7.7,15.3,8.4,12.3,12.0,8.9,8.7,8.6,7.7,732.0,10.7
hsa-miR-190a-3p,mirbase-hsa,18.0,12.0,23.0,22.0,18.0,21.0,100.0,102.0,86.0,160.0,56.0,113.0,5.0,5.7,6.3,8.4,7.5,8.0,9.6,12.8,11.3,12.9,6.9,12.1,731.0,8.9
hsa-miR-4485-3p,mirbase-hsa,36.0,13.0,14.0,32.0,7.0,16.0,63.0,79.0,89.0,173.0,70.0,133.0,10.1,6.2,3.8,12.3,2.9,6.1,6.1,9.9,11.7,13.9,8.6,14.3,725.0,8.8
hsa-miR-376b-3p,mirbase-hsa,24.0,14.0,24.0,23.0,25.0,18.0,150.0,92.0,78.0,84.0,74.0,110.0,6.7,6.7,6.6,8.8,10.3,6.9,14.4,11.5,10.3,6.8,9.1,11.8,716.0,9.2
hsa-miR-200a-3p,mirbase-hsa,27.0,32.0,34.0,22.0,23.0,29.0,98.0,94.0,76.0,130.0,82.0,54.0,7.5,15.2,9.3,8.4,9.5,11.1,9.4,11.8,10.0,10.5,10.1,5.8,701.0,9.9
hsa-miR-378d,mirbase-hsa,20.0,11.0,26.0,19.0,20.0,25.0,98.0,113.0,82.0,118.0,78.0,87.0,5.6,5.2,7.1,7.3,8.3,9.5,9.4,14.1,10.8,9.5,9.6,9.3,697.0,8.8
hsa-miR-103a-2-5p,mirbase-hsa,40.0,16.0,34.0,16.0,18.0,28.0,138.0,86.0,55.0,96.0,68.0,84.0,11.2,7.6,9.3,6.1,7.5,10.7,13.3,10.8,7.2,7.7,8.4,9.0,679.0,9.1
hsa-miR-487a-5p,mirbase-hsa,33.0,20.0,31.0,32.0,25.0,26.0,137.0,94.0,65.0,106.0,53.0,56.0,9.2,9.5,8.5,12.3,10.3,9.9,13.2,11.8,8.6,8.5,6.5,6.0,678.0,9.5
hsa-miR-576-5p,mirbase-hsa,35.0,20.0,28.0,12.0,23.0,24.0,76.0,76.0,77.0,152.0,81.0,68.0,9.8,9.5,7.7,4.6,9.5,9.2,7.3,9.5,10.1,12.2,10.0,7.3,672.0,8.9
hsa-miR-448,mirbase-hsa,47.0,45.0,33.0,38.0,28.0,33.0,105.0,72.0,68.0,65.0,67.0,69.0,13.1,21.4,9.1,14.6,11.6,12.6,10.1,9.0,8.9,5.2,8.2,7.4,670.0,10.9
hsa-miR-31-3p,mirbase-hsa,30.0,23.0,26.0,22.0,29.0,22.0,123.0,78.0,56.0,87.0,59.0,101.0,8.4,10.9,7.1,8.4,12.0,8.4,11.8,9.8,7.4,7.0,7.3,10.8,656.0,9.1
hsa-miR-876-3p,mirbase-hsa,28.0,19.0,21.0,17.0,22.0,27.0,118.0,87.0,59.0,116.0,56.0,85.0,7.8,9.0,5.8,6.5,9.1,10.3,11.4,10.9,7.8,9.3,6.9,9.1,655.0,8.7
hsa-miR-454-5p,mirbase-hsa,22.0,16.0,25.0,21.0,22.0,31.0,93.0,81.0,59.0,112.0,70.0,97.0,6.1,7.6,6.8,8.1,9.1,11.8,9.0,10.1,7.8,9.0,8.6,10.4,649.0,8.7
hsa-miR-24-2-5p,mirbase-hsa,26.0,7.0,16.0,28.0,19.0,32.0,101.0,80.0,61.0,148.0,71.0,57.0,7.3,3.3,4.4,10.7,7.9,12.2,9.7,10.0,8.0,11.9,8.7,6.1,646.0,8.4
hsa-miR-409-5p,mirbase-hsa,39.0,19.0,27.0,27.0,13.0,21.0,107.0,75.0,47.0,106.0,71.0,91.0,10.9,9.0,7.4,10.3,5.4,8.0,10.3,9.4,6.2,8.5,8.7,9.8,643.0,8.7
hsa-miR-486-3p,mirbase-hsa,28.0,12.0,20.0,23.0,40.0,30.0,75.0,73.0,81.0,107.0,67.0,84.0,7.8,5.7,5.5,8.8,16.6,11.4,7.2,9.1,10.7,8.6,8.2,9.0,640.0,9.1
hsa-miR-629-5p,mirbase-hsa,53.0,31.0,38.0,20.0,22.0,36.0,75.0,89.0,57.0,86.0,53.0,80.0,14.8,14.7,10.4,7.7,9.1,13.7,7.2,11.1,7.5,6.9,6.5,8.6,640.0,9.9
hsa-miR-7706,mirbase-hsa,34.0,15.0,38.0,19.0,21.0,19.0,71.0,55.0,71.0,75.0,85.0,136.0,9.5,7.1,10.4,7.3,8.7,7.2,6.8,6.9,9.3,6.0,10.5,14.6,639.0,8.7
hsa-miR-431-5p,mirbase-hsa,32.0,27.0,40.0,50.0,36.0,59.0,135.0,70.0,45.0,62.0,37.0,36.0,8.9,12.8,11.0,19.2,14.9,22.5,13.0,8.8,5.9,5.0,4.5,3.9,629.0,10.9
hsa-miR-141-3p,mirbase-hsa,4.0,2.0,12.0,20.0,10.0,8.0,64.0,49.0,42.0,150.0,146.0,117.0,1.1,0.9,3.3,7.7,4.1,3.0,6.2,6.1,5.5,12.1,18.0,12.6,624.0,6.7
hsa-miR-34c-3p,mirbase-hsa,42.0,15.0,37.0,40.0,23.0,23.0,119.0,56.0,71.0,124.0,28.0,38.0,11.7,7.1,10.1,15.3,9.5,8.8,11.5,7.0,9.3,10.0,3.5,4.1,616.0,9.0
hsa-miR-659-5p,mirbase-hsa,34.0,25.0,39.0,19.0,20.0,25.0,108.0,69.0,60.0,95.0,64.0,48.0,9.5,11.9,10.7,7.3,8.3,9.5,10.4,8.6,7.9,7.7,7.9,5.2,606.0,8.7
hsa-miR-493-5p,mirbase-hsa,55.0,18.0,41.0,24.0,29.0,29.0,86.0,80.0,42.0,66.0,52.0,76.0,15.3,8.6,11.2,9.2,12.0,11.1,8.3,10.0,5.5,5.3,6.4,8.2,598.0,9.3
hsa-miR-4662a-5p,mirbase-hsa,11.0,11.0,19.0,6.0,24.0,18.0,92.0,81.0,98.0,82.0,75.0,79.0,3.1,5.2,5.2,2.3,9.9,6.9,8.9,10.1,12.9,6.6,9.2,8.5,596.0,7.4
hsa-miR-214-3p,mirbase-hsa,40.0,16.0,18.0,16.0,9.0,24.0,66.0,85.0,89.0,74.0,74.0,76.0,11.2,7.6,4.9,6.1,3.7,9.2,6.4,10.6,11.7,6.0,9.1,8.2,587.0,7.9
hsa-miR-5699-5p,mirbase-hsa,35.0,14.0,22.0,20.0,15.0,11.0,85.0,74.0,78.0,112.0,61.0,59.0,9.8,6.7,6.0,7.7,6.2,4.2,8.2,9.3,10.3,9.0,7.5,6.3,586.0,7.6
hsa-miR-6516-5p,mirbase-hsa,32.0,17.0,41.0,21.0,31.0,36.0,130.0,54.0,58.0,70.0,46.0,49.0,8.9,8.1,11.2,8.1,12.8,13.7,12.5,6.8,7.6,5.6,5.7,5.3,585.0,8.9
hsa-miR-1287-5p,mirbase-hsa,24.0,17.0,46.0,10.0,26.0,17.0,99.0,55.0,66.0,109.0,65.0,47.0,6.7,8.1,12.6,3.8,10.8,6.5,9.5,6.9,8.7,8.8,8.0,5.0,581.0,7.9
hsa-miR-143-5p,mirbase-hsa,19.0,8.0,18.0,15.0,30.0,26.0,71.0,75.0,104.0,77.0,61.0,60.0,5.3,3.8,4.9,5.8,12.4,9.9,6.8,9.4,13.7,6.2,7.5,6.5,564.0,7.7
hsa-miR-664b-3p,mirbase-hsa,35.0,18.0,16.0,15.0,9.0,20.0,78.0,81.0,58.0,89.0,59.0,85.0,9.8,8.6,4.4,5.8,3.7,7.6,7.5,10.1,7.6,7.2,7.3,9.1,563.0,7.4
hsa-miR-203b-3p,mirbase-hsa,21.0,13.0,18.0,21.0,8.0,14.0,86.0,63.0,67.0,78.0,81.0,79.0,5.9,6.2,4.9,8.1,3.3,5.3,8.3,7.9,8.8,6.3,10.0,8.5,549.0,7.0
hsa-miR-1229-3p,mirbase-hsa,55.0,21.0,37.0,18.0,34.0,20.0,110.0,54.0,53.0,57.0,48.0,40.0,15.3,10.0,10.1,6.9,14.1,7.6,10.6,6.8,7.0,4.6,5.9,4.3,547.0,8.6
hsa-miR-496,mirbase-hsa,24.0,10.0,16.0,14.0,22.0,23.0,80.0,57.0,64.0,94.0,69.0,73.0,6.7,4.8,4.4,5.4,9.1,8.8,7.7,7.1,8.4,7.6,8.5,7.8,546.0,7.2
hsa-miR-491-3p,mirbase-hsa,32.0,10.0,23.0,10.0,11.0,25.0,101.0,83.0,58.0,69.0,50.0,66.0,8.9,4.8,6.3,3.8,4.5,9.5,9.7,10.4,7.6,5.6,6.2,7.1,538.0,7.0
hsa-miR-1185-1-3p,mirbase-hsa,34.0,21.0,37.0,29.0,34.0,61.0,102.0,36.0,40.0,64.0,38.0,40.0,9.5,10.0,10.1,11.1,14.1,23.2,9.8,4.5,5.3,5.2,4.7,4.3,536.0,9.3
hsa-miR-4284,mirbase-hsa,87.0,26.0,32.0,53.0,27.0,26.0,55.0,56.0,50.0,87.0,14.0,22.0,24.3,12.3,8.8,20.3,11.2,9.9,5.3,7.0,6.6,7.0,1.7,2.4,535.0,9.7
hsa-miR-378i,mirbase-hsa,24.0,18.0,20.0,22.0,22.0,20.0,84.0,74.0,60.0,68.0,46.0,68.0,6.7,8.6,5.5,8.4,9.1,7.6,8.1,9.3,7.9,5.5,5.7,7.3,526.0,7.5
hsa-let-7c-3p,mirbase-hsa,28.0,28.0,24.0,17.0,20.0,19.0,84.0,57.0,53.0,89.0,53.0,53.0,7.8,13.3,6.6,6.5,8.3,7.2,8.1,7.1,7.0,7.2,6.5,5.7,525.0,7.6
hsa-miR-370-5p,mirbase-hsa,38.0,26.0,32.0,25.0,24.0,20.0,79.0,57.0,69.0,66.0,35.0,47.0,10.6,12.3,8.8,9.6,9.9,7.6,7.6,7.1,9.1,5.3,4.3,5.0,518.0,8.1
hsa-miR-6716-3p,mirbase-hsa,45.0,26.0,56.0,16.0,26.0,16.0,74.0,65.0,52.0,71.0,29.0,42.0,12.6,12.3,15.3,6.1,10.8,6.1,7.1,8.1,6.8,5.7,3.6,4.5,518.0,8.3
hsa-miR-7641,mirbase-hsa,67.0,19.0,26.0,12.0,22.0,22.0,62.0,72.0,34.0,48.0,77.0,54.0,18.7,9.0,7.1,4.6,9.1,8.4,6.0,9.0,4.5,3.9,9.5,5.8,515.0,8.0
hsa-miR-561-5p,mirbase-hsa,23.0,19.0,18.0,23.0,22.0,14.0,91.0,77.0,67.0,66.0,47.0,46.0,6.4,9.0,4.9,8.8,9.1,5.3,8.8,9.6,8.8,5.3,5.8,4.9,513.0,7.2
hsa-miR-34a-3p,mirbase-hsa,25.0,8.0,17.0,13.0,8.0,15.0,74.0,58.0,89.0,87.0,42.0,71.0,7.0,3.8,4.7,5.0,3.3,5.7,7.1,7.3,11.7,7.0,5.2,7.6,507.0,6.3
hsa-miR-876-5p,mirbase-hsa,8.0,8.0,11.0,13.0,17.0,24.0,77.0,66.0,40.0,103.0,82.0,57.0,2.2,3.8,3.0,5.0,7.0,9.2,7.4,8.3,5.3,8.3,10.1,6.1,506.0,6.3
hsa-miR-2113,mirbase-hsa,27.0,12.0,27.0,17.0,22.0,16.0,65.0,33.0,69.0,102.0,56.0,57.0,7.5,5.7,7.4,6.5,9.1,6.1,6.3,4.1,9.1,8.2,6.9,6.1,503.0,6.9
hsa-miR-651-5p,mirbase-hsa,18.0,13.0,23.0,17.0,11.0,12.0,64.0,64.0,52.0,101.0,52.0,74.0,5.0,6.2,6.3,6.5,4.5,4.6,6.2,8.0,6.8,8.1,6.4,8.0,501.0,6.4
hsa-miR-3613-3p,mirbase-hsa,8.0,2.0,10.0,9.0,10.0,7.0,58.0,79.0,74.0,119.0,55.0,69.0,2.2,0.9,2.7,3.5,4.1,2.7,5.6,9.9,9.7,9.6,6.8,7.4,500.0,5.4
hsa-miR-654-5p,mirbase-hsa,37.0,23.0,34.0,25.0,25.0,25.0,49.0,65.0,47.0,75.0,41.0,52.0,10.3,10.9,9.3,9.6,10.3,9.5,4.7,8.1,6.2,6.0,5.0,5.6,498.0,8.0
hsa-miR-134-3p,mirbase-hsa,21.0,21.0,23.0,19.0,23.0,29.0,82.0,44.0,50.0,81.0,48.0,56.0,5.9,10.0,6.3,7.3,9.5,11.1,7.9,5.5,6.6,6.5,5.9,6.0,497.0,7.4
hsa-miR-15b-3p,mirbase-hsa,18.0,6.0,11.0,13.0,12.0,13.0,50.0,69.0,63.0,118.0,50.0,66.0,5.0,2.9,3.0,5.0,5.0,5.0,4.8,8.6,8.3,9.5,6.2,7.1,489.0,5.9
hsa-miR-323a-5p,mirbase-hsa,43.0,27.0,44.0,39.0,38.0,25.0,91.0,40.0,33.0,45.0,26.0,22.0,12.0,12.8,12.1,14.9,15.7,9.5,8.8,5.0,4.3,3.6,3.2,2.4,473.0,8.7
hsa-miR-133b,mirbase-hsa,28.0,11.0,17.0,14.0,12.0,11.0,84.0,56.0,68.0,68.0,40.0,63.0,7.8,5.2,4.7,5.4,5.0,4.2,8.1,7.0,8.9,5.5,4.9,6.8,472.0,6.1
hsa-miR-1275,mirbase-hsa,24.0,19.0,24.0,39.0,6.0,36.0,55.0,63.0,20.0,112.0,41.0,33.0,6.7,9.0,6.6,14.9,2.5,13.7,5.3,7.9,2.6,9.0,5.0,3.5,472.0,7.2
hsa-miR-6500-3p,mirbase-hsa,22.0,5.0,17.0,25.0,12.0,11.0,58.0,54.0,62.0,110.0,40.0,53.0,6.1,2.4,4.7,9.6,5.0,4.2,5.6,6.8,8.2,8.9,4.9,5.7,469.0,6.0
